audio_path,raw_asr,segment_file
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\523045\523045_seg0032.wav, अग,523045_seg0032.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\523045\523045_seg0033.wav, अप्रड़े के गाना जोबी ता एक तोपी का आमलोका पसिन्ता गानो के पीचे का मतलप वो समहिना अप्रडे के गाना ता उस्वाड़ा उस्वाड़ा उस्वाड़ा उस्वाड़ा उस्वाड़ा उस्वाड़ा उस्वाड़ा उस्वाड़ा उस्वाड़ा उस्वाड़ा,523045_seg0033.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\523045\523045_seg0034.wav, अप तब पता निचलता हैं अप आप नाद,523045_seg0034.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\523045\523045_seg0035.wav, तो वो बिया है,523045_seg0035.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\523045\523045_seg0036.wav, आप यह तो है यह तो है यह द़ब बच्वन की गानो पर विचार करना आप यह तो है यह तो है यह तो है यह तो है यह द़ब बच्वन की गानो पर विचार करना आप यह तो है यह तो है यह तो है यह तो है यह तो है यह तो है यह तो है यह तो है यह तो है यह तो है यह त,523045_seg0036.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\523045\523045_seg0037.wav, ये तो है तो बच्छ्पने जो भी गेनाप्सूने तो थोड़ा बोछ आगा है लिकें मितला वो तना याद नहीं है के बच्पने वो को आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आपको आ,523045_seg0037.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\523045\523045_seg0038.wav, आई आद आद आद,523045_seg0038.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\523045\523045_seg0039.wav, अग,523045_seg0039.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\523045\523045_seg0040.wav, अप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप �,523045_seg0040.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\523045\523045_seg0041.wav, तार,523045_seg0041.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\523045\523045_seg0042.wav, अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर �,523045_seg0042.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0000.wav, भी बागी तो इस मुबि में मुझे रोना एता इसे ग़ेजे से कि रोईन जो ती आना उनका माबाप दोनो मर चुके होते हैं,526266_seg0000.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0001.wav, अगर उनके चाचा चाची ने पालते हैं और फिर उन उ माग के लिए तरस दे हैं जब उनसे चाची से प्यार पाने के लिए लिए लिए ने उनके चाची ने उनसे प्यार नेई करते हैं,526266_seg0001.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0002.wav, अगर था वो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो,526266_seg0002.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0003.wav, तो फिर रही लें के बजाने के लिए बआग के जाते हैं।,526266_seg0003.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0004.wav, अपने अपने लग़ी का पुच बना अपर यह तो अपने अपने गिड़ाता है अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपन,526266_seg0004.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0005.wav, तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो त,526266_seg0005.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0006.wav, अपने बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदाई बदा,526266_seg0006.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0007.wav, अगर बदन के लेके आप जलते दे लो उरका बदन ही जल गया पुरा चाचा जी बोलते दे नके चाची को तो ये सिन देके मेरे को बहुत रोना आया और फिर उजो हीरो हुते ना और उसको वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो वो �,526266_seg0007.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0008.wav, तो उपने बदन जल गया था वीवा जो भीवा तो उपने प्यार करते ता उपने वीवा तो उपने वीवा तो उपने वीवा तो उपने वीवा तो उपने वीवा तो उपने वीवा तो उपने वीवा तो उपने वीवा तो उपने वीवा तो उपने वीवा तो उपने वी�,526266_seg0008.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0009.wav, तो फिर आपको कोंसे फिल्लिम लगा बुले यागा बुले यागा बुले यागा बुले यागा बुले यागा बुले यागा बुले यागा बुले यागा बुले यागा बुले यागा बुले यागा बुले यागा बुले यागा बुले यागा बुले यागा बुले या�,526266_seg0009.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0012.wav, जी,526266_seg0012.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0013.wav, जी,526266_seg0013.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0016.wav, अच्छ तेखे और कुछ बतान है आपको इस पारे में,526266_seg0016.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0018.wav, जी बताएे,526266_seg0018.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0019.wav, कहानी अग विवा एसी में होता है कि उनके फामली में कोई नहीं होते हैं तीके उनके पिटा जी एक होते है,526266_seg0019.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0020.wav, तो फिर उही कम उबर में गुजर जाते हैं तो ये दो बहन होते हैं चोटा बाई होता हैं तो उनके बड़े बहन क्या करते न उनका मगनी हो जाता हैं और फिर क्या होता हैं उनका पिताजी चल वसते हैं,526266_seg0020.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0021.wav, अगर तो दोनो बाई बोहें को पड़ाने के लिए सादी ही नहीं करते हैं लेकिन उजो उनके मंगेतर है नहीं वह बहुत पैर करते हैं तो फिर उनके बड़े वेन बहुत मेहनत किया मुजिक सकून फले,526266_seg0021.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0022.wav, अगर बच्चे को मुजिक सीखाए और एसे करके बहें और भाई दोनो को पड़ाई किये और फिर बहें को भी सादि करभाए बाई को भी सादि करभाए उस तमें दक उजो है ताना उनके मंगेत तर उग़े तार उग़े करते,526266_seg0022.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0023.wav, तो तो उग़े बाई बहीं का सादी हो गया फिर इन दोनो का सादी हो आप थे गया तो एसे है आप ग़़ बताये यहे,526266_seg0023.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0024.wav, जी,526266_seg0024.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0025.wav, दिए,526266_seg0025.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0027.wav, तुगद अंप खुस्ठाल अंप की तुल्ना करें तुएस बरे में आप पहले वताएगें,526266_seg0027.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0028.wav, दुखखर खुसी के बारे में बात करना है फिल्लिम के,526266_seg0028.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0029.wav, अप योंगे ख़ाँ तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो त,526266_seg0029.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0030.wav, जी,526266_seg0030.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0032.wav, जेजि,526266_seg0032.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0034.wav, अपने वाँगा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़ा पाज़,526266_seg0034.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0035.wav, अपने पेट में पल रहा हो बच्चा उनका गा लेकिन उस शुच रहे थे कि उनका सादी हो चुका है और फिर ये बच्चा उनका नहीं है,526266_seg0035.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0036.wav, तो जो पता जला फिर तो नो ने खुष्टी गुष्टी सादे कर ले एक साथ रुके.,526266_seg0036.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0037.wav, आपके श्टोरी,526266_seg0037.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0038.wav, अर फिर नेक स्वाँ बाट करते हैं,526266_seg0038.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\526266\526266_seg0039.wav, अख्टर्स के अच्टर्स के अच्टर्स के अच्टर्स दर पर्फोप्रे पर्ठाँ,526266_seg0039.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0000.wav, अपने लक्सित्ती तो आपने पूरा ग़ा पूरा ग़ा पूरा ग़ा पूरा ग़ा पूरा ग़ा पूरा ग़ा पूरा ग़ा पूरा ग़ा पूरा ग़ा पूरा ग़ा पूरा ग़ा पूरा ग़ा पूरा ग़ा पूरा ग़ा पूरा ग़ा पूरा ग़ा पूरा ग़ा पूरा ग�,537776_seg0000.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0002.wav, अमरा पार्ला तोटी के बच्पन में आपकी कलप्ना में बविष्खा में के सा दिकता था,537776_seg0002.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0003.wav, बज़पर में हम सुशतेते कि बविशे में जाकर हम भोज़दा एसे कार एक रहेंगे जिसे कि लोगो से में प्रोध्सान मिले लोग हम हमें एक अपना अएडल वन नी.,537776_seg0003.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0004.wav, जिसे कि कभी हम सोचते दे हम एसे डोक्टर बनेंगे जो सभी का परीमें इलाज करेंगे हम एक एसे अंजिनेर बनेंगे जो एसे सोच्ट्वेर बनेंगे एसे गेजेट्ट्स बनेंगे जिनका इस्तिमाल आप वो आप वो आप वो आप वो आप वो आप वो आप वो आप व,537776_seg0004.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0005.wav, अदिम आदमी कर सगें लेकिन जेसे जेसे हम बड़े होते जाते हैं वो सपने एक सपने ही बने रहते हैं,537776_seg0005.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0006.wav, तो आपको ने का सुचाता बज्पन में कि आब बाविसे में के से हूंगे,537776_seg0006.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0010.wav, अपने लग तो आप पच्पन लग तो आप पच्पन लग तो आप आप शपने लिए देख लिए तें लेकिन जब बड़े होते हैं जब उने शपनों को पूरा करने का समय आता है तो हमें पताष लगता है कि इतनी सारे शपने हमें एक साथ पूरी नहीं कर सबते हैं हमें क,537776_seg0010.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0011.wav, अपने च़ना च़ना पड़ेगा और उस सप्टने को पुरे करने किलिया है में उस सप्टने से रिलेटेड ही हमें ज़कारी करने पुरेंगे,537776_seg0011.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0012.wav, अमरा दुस्रा जो शबजट ये न दिनो कोंषा वेट्तिगत लक्सि है जो आपको सुभे उच्छा से बड़ेता है,537776_seg0012.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0013.wav, तो आब बता ना चायंगे को लिए,537776_seg0013.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0014.wav, ज़ोग बाद आगर आमारे पास कोई लक्से नहीं होगा तो नहीं शोचेंगे कि तोडी देर और सो लेतें तोडी देर बाद में उड़ट चाएंगे कि पुरे दिन करने के लिए कोई काम तो,537776_seg0014.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0015.wav, अजब हमारे पास कोई लक्से होता है तो आम उसे पूरा करने के लिए जल्दी भी उड़ते है और अपने जो उद्साए भी होता है कि आम ये खाम करेंगे जेसे खिसान का एक जामपल ये जामपल ये पूरे पूरे पूरे पूरे पूरे पूरे पूरे पूरे पूरे पू,537776_seg0015.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0016.wav, अगर किसान किसी पसल को बोता है तो उसके पिछे कई मेंनेत होती हैं वैस उबई जलती उट्टा है वोड़े उट्सा के साथ उट्टा है और अपने क्येट की साभ सब शब़ाए करता है उस में अलगलक तरीक के लिए वोड़े वोड़े उट्टा है उट्टा है और अपन,537776_seg0016.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0017.wav, अपने बदावार ज़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ादा ख़ा�,537776_seg0017.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0018.wav, तो उस्त्रेके से एकर आमारे जीवान में कोई सबने होते हैं तब यह आमारे जो सुबबे है वैए बहुत उच्साथ के साथ बरियोते हैं,537776_seg0018.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0019.wav, अगला है बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बाद़ बा,537776_seg0019.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0020.wav, अपने बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर,537776_seg0020.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0021.wav, अपने पताचला के हमें मेहनती नहीं करनी हमें समाथवरग भी करनें यानी एक किली जो मेहनत है वैए कुछ नहीं कर सब ती अगर आपको सेईतरी के से अपने मेहनत नहीं की तो वै मेहनत या वैग नहीं के अपने वैग नहीं के अपने वैग नहीं के अपने वैग नहीं क,537776_seg0021.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0022.wav, अगर हम पूरी किताग को बडी सीर्यसली पड़ेंगे तो उच्छ में उच्छ ज़ादा हम प्रिएगागागागागागागागागागागागागागागागागागागागागागागागागागागागागागागागागागागागागागागागागागागागागागा�,537776_seg0022.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0023.wav, अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपन,537776_seg0023.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0027.wav, अपके तर कोंचे सकती पारी वारीक जिम्मेदार जनुन या जिगयासा आपको सबसे अदिक प्रेरित करती हैं,537776_seg0027.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0028.wav, ज़ेसे हम जब चवटे तो न मरे उपर को जिमेदारी नहीं ती लेकिन जेसे ज़ेसे हम बड़े वेई उवागगे तो परिवार के जिमेदारी आभ यह एई ज़ेसे पिटा के जो वेगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगग�,537776_seg0028.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0029.wav, अगर उद्वाँ बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद बाद �,537776_seg0029.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0030.wav, अगर कोई गर में प्रुबलम भी होती हैं तो उस में हम अपनी जिम्यदारी निवा पाएंगे हैं,537776_seg0030.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0033.wav, अगर पर्वार मोटिवेट नहीं करेगा तो कोई भी वेगती उतना जद पर्यास नहीं करेगा वैद भीच में यपने लक्से को सोडषते है लेकन एक पर्वार्य होता है जो उसको समें से में पर मोटिवेट करते है,537776_seg0033.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0034.wav, अगर तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो,537776_seg0034.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0035.wav, अगला है अगर आपका कोई एक विसाल सबना कल ही सच हो जाए तो आप कोंषा चुनिंगे और प्लूं तो आप बतागे एसके बारे में कुछ,537776_seg0035.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0037.wav, जी वो यह के हम कापी सबने देखतें जिसे कभी सोचतें पोजी बनेगे कभी पालेट कभी दुगत तो वो कोई भी सपना होजो न में जादा मत्पून लकतें जिसे पाले शोचते ते पोजी बनेगे देखते रक्सें,537776_seg0037.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0038.wav, तो अगर हमरा कोई भी सबना पून होता तो नहीं बुज्ज़ादा कुसी मिलती हैं।,537776_seg0038.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0039.wav, अगर मेरा एक एक सबना हो जो कली पुरा हो सके तुमे एक एक आँँपनी क्डिकर न चाँँगा जिस में एस से व्यकतियों की मलत की जाएगी जो अकने जीवन में तक चुकें आँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँ�,537776_seg0039.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0040.wav, अब मरा कोई खुच नहीं हो सता तो उस कमपनी में एक एसा काम होगा जो उनको मोटीवेट कर देगा कि आप खुँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँ,537776_seg0040.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537776\537776_seg0041.wav, अमरे पुँईट सबे पुरे हो चुकें और हमें आप शी बात कर कर बवुद अच्छा लगा दन्निवाद,537776_seg0041.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0001.wav, अपने तो सबी देकते हैं और बहुत तरीके देकते हैं पर कुछी सबने लक्ष बन पाते हैं,537983_seg0001.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0003.wav, जी बताए ये जबार,537983_seg0003.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0006.wav, ज़िए बज्पन में तो सब से पहले कोई भी बच्चा पने माता पिता को देकता है कि हमें भी बड़े हो कि उनके ज़ासा बना है ज़ासे वो अपने जीवन में सफल हैं तो हमें भी उनकी तरा बना है,537983_seg0006.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0007.wav, अप ज़ेँ पाश्पन लग पाश्पन लग पाश्पन लग पाश्पन लग पाश्पन लग पाश्पन लग पाश्पन लग पाश्पन लग पाश्पन लग पाश्पन लग पाश्पन लग पाश्पन लग पाश्पन लग पाश्पन लग पाश्पन लग पाश्पन लग प,537983_seg0007.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0008.wav, तो जब अपक यापक साभना होता है अपके बहुविष से तो अपकी जो भी पुरानी उजनाय है तो दरी की दरी रहे जाती है,537983_seg0008.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0012.wav, अगर दिनो तो सुभे है तो लक्च रदीं सुभे उठने पर रदीन थो था सा लक्च अमें रखना चाही हर वेट्टी को तोरा जो वो तो वो तो वो तो वो तो वो तो वो तो वो तो वो तो वो तो वो तो वो तो वो तो वो तो वो तो वो तो वो तो वो तो वो तो वो त,537983_seg0012.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0013.wav, अज मुझे उप्टकर के इस लक्च को प्राथ करना है वैसे ही मैं फर दिन कोई छोटा लक्च लेकर ही उप्ता हूँ औज साहित हो जाता हूँ कि आज दिन बर में मुझे ये लक्च पूरा करना है,537983_seg0013.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0014.wav, और उसी का उच्छा हम जे दिनबर बनार हैता है,537983_seg0014.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0017.wav, अजी,537983_seg0017.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0018.wav, जी बताए,537983_seg0018.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0019.wav, अपने का अपने समय के साफलता को देखने का जो तरीका होता है बडल जाता है बच्पच में हम तो में सचुस तेखिया में ख्लास में प्रता माना है वही आमारे लेज साफलता का पर याये होता था,537983_seg0019.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0020.wav, अगर समय के साथ अं यह सिकतें की सफलता प्रथा माने में नहीं बल्गी सिकने में होती हैं जो अईन साथ न सिकता चला जाता है वही जाके सफल होता है नाकि वो जो में साथ सिझ्फ तो वहाँ,537983_seg0020.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0021.wav, प्रत्था माने पर ध्यान देता हैं इसले प्रत्था माने से ज़ादध जरूरी है कि अँईसा कुच्ना कुच्ना चिखतार हैं,537983_seg0021.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0024.wav, अप आप द़ागा तो आप परवार का जो साथ होता है आप बालोता वही सब से जाडा आप यह नद करता है अपके लख्च खापती में कि परवार ही आपको सब से बहले लख्च के लग्च के लग्च के लग्च के लग्च के लग्च के लग्च के लग्च के लग्च के ल,537983_seg0024.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0025.wav, अपको जाग्रुक करता है अपको प्रेडना देता है और अगर अब लक्च प्राप्ति में कुछ भी कच्ट नहींगो का साम नकर रहें तो तो अपका एक परिवायो देता है और माल अब अपने लक्च से अप आप आप आप आप आप आप आप आप आप आप आप आप आ�,537983_seg0025.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0026.wav, तो बी पर्वारिए आपको साथ देता है तो पर्वारिए जो रहता है बन वही आपके लग्छ प्राप्त में बुडब़ा साथ देता है अप पा,537983_seg0026.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0029.wav, अगर अच्पन का अगर सपना बोले तो अगर मैं बच्पन में का सोचनों तो पालेट पनने का सपना सबी कर हता है बच्पन में,537983_seg0029.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0030.wav, अगर वो सबना पुरा वो जाए तो,537983_seg0030.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0031.wav, वो वो दिन जीवन का सब ज़ादिन होगा,537983_seg0031.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0035.wav, तो भी तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो त,537983_seg0035.wav
c:\Users\rajee\OneDrive\Desktop\JoshTech tasks\data\processed\segments\537983\537983_seg0036.wav, तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब आप तब �,537983_seg0036.wav
